dt_referencia;no_produto;no_tipo;vr_real;vr_dolar
2009-01-09;frango_congelado;frango;2.54;1.12
2009-01-12;cafe_arabica;cafe;265.72;115.83
2009-01-12;boi_gordo;boi;83.94;36.59
2009-01-12;soja_parana;soja;48.8;21.28
2009-01-12;milho;milho;24.29;10.59
2009-01-12;frango_congelado;frango;2.54;1.11
2009-01-12;frango_resfriado;frango;2.58;1.12
2009-01-12;arroz_em_casca;arroz;32.13;14.01
2009-01-12;cafe_robusta;cafe;222.89;97.16
2009-01-12;bezerro_ms;bezerro;638.59;278.37
2009-01-12;algodao_8_dias;algodao;116.27;50.68
2009-01-12;soja_paranagua;soja;50.4;21.97
2009-01-12;trigo_parana;trigo;494.73;215.66
2009-01-12;acucar_cristal_sao_paulo;acucar;34.28;14.94
2009-01-13;acucar_cristal_sao_paulo;acucar;34.68;14.9
2009-01-13;cafe_arabica;cafe;267.34;114.84
2009-01-13;algodao_8_dias;algodao;117.35;50.41
2009-01-13;bezerro_ms;bezerro;638.22;274.15
2009-01-13;milho;milho;24.32;10.45
2009-01-13;soja_paranagua;soja;50.1;21.52
2009-01-13;soja_parana;soja;48.53;20.85
2009-01-13;arroz_em_casca;arroz;32.25;13.85
2009-01-13;frango_congelado;frango;2.55;1.1
2009-01-13;trigo_parana;trigo;499.31;214.48
2009-01-13;cafe_robusta;cafe;225.56;96.89
2009-01-13;boi_gordo;boi;83.61;35.91
2009-01-13;frango_resfriado;frango;2.56;1.1
2009-01-14;algodao_8_dias;algodao;118.12;50.37
2009-01-14;arroz_em_casca;arroz;32.22;13.74
2009-01-14;boi_gordo;boi;83.53;35.62
2009-01-14;frango_resfriado;frango;2.56;1.09
2009-01-14;frango_congelado;frango;2.55;1.09
2009-01-14;soja_paranagua;soja;50.93;21.72
2009-01-14;cafe_arabica;cafe;268.36;114.44
2009-01-14;acucar_cristal_sao_paulo;acucar;35.32;15.06
2009-01-14;trigo_parana;trigo;507.61;216.47
2009-01-14;cafe_robusta;cafe;226.26;96.49
2009-01-14;bezerro_ms;bezerro;637.1;271.69
2009-01-14;soja_parana;soja;49.18;20.97
2009-01-14;milho;milho;24.24;10.34
2009-01-15;cafe_robusta;cafe;226.48;95.08
2009-01-15;bezerro_ms;bezerro;636.23;267.1
2009-01-15;acucar_cristal_sao_paulo;acucar;35.71;14.99
2009-01-15;soja_parana;soja;49.59;20.82
2009-01-15;soja_paranagua;soja;51.32;21.55
2009-01-15;boi_gordo;boi;83.43;35.03
2009-01-15;trigo_parana;trigo;509.03;213.7
2009-01-15;arroz_em_casca;arroz;32.19;13.51
2009-01-15;milho;milho;23.92;10.04
2009-01-15;frango_resfriado;frango;2.56;1.07
2009-01-15;algodao_8_dias;algodao;118.43;49.72
2009-01-15;frango_congelado;frango;2.55;1.07
2009-01-15;cafe_arabica;cafe;268.73;112.82
2009-01-16;trigo_parana;trigo;510.75;218.64
2009-01-16;arroz_em_casca;arroz;32.21;13.79
2009-01-16;etanol_hidratado;etanol;0.7778;0.3328
2009-01-16;milho;milho;23.89;10.23
2009-01-16;frango_resfriado;frango;2.53;1.08
2009-01-16;etanol_anidro;etanol;0.8590000000000001;0.3676
2009-01-16;etanol_hidratado_outros_fins;etanol;0.7728;0.3307
2009-01-16;boi_gordo;boi;83.42;35.71
2009-01-16;algodao_8_dias;algodao;119.47;51.14
2009-01-16;bezerro_ms;bezerro;635.98;272.25
2009-01-16;cafe_arabica;cafe;269.16;115.22
2009-01-16;cafe_robusta;cafe;228.46;97.8
2009-01-16;soja_parana;soja;50.11;21.45
2009-01-16;acucar_cristal_sao_paulo;acucar;36.26;15.52
2009-01-16;frango_congelado;frango;2.53;1.08
2009-01-16;soja_paranagua;soja;51.98;22.25
2009-01-19;soja_paranagua;soja;52.14;22.36
2009-01-19;bezerro_ms;bezerro;635.46;272.49
2009-01-19;milho;milho;24.02;10.3
2009-01-19;acucar_cristal_sao_paulo;acucar;37.35;16.02
2009-01-19;boi_gordo;boi;83.42;35.77
2009-01-19;frango_congelado;frango;2.53;1.08
2009-01-19;cafe_arabica;cafe;267.94;114.9
2009-01-19;cafe_robusta;cafe;227.91;97.73
2009-01-19;soja_parana;soja;50.48;21.65
2009-01-19;frango_resfriado;frango;2.53;1.08
2009-01-19;algodao_8_dias;algodao;119.57;51.27
2009-01-19;trigo_parana;trigo;509.72;218.58
2009-01-19;arroz_em_casca;arroz;32.2;13.81
2009-01-20;frango_resfriado;frango;2.54;1.07
2009-01-20;frango_congelado;frango;2.54;1.07
2009-01-20;cafe_arabica;cafe;270.01;113.88
2009-01-20;bezerro_ms;bezerro;634.68;267.69
2009-01-20;acucar_cristal_sao_paulo;acucar;37.84;15.96
2009-01-20;boi_gordo;boi;83.39;35.17
2009-01-20;arroz_em_casca;arroz;32.37;13.65
2009-01-20;cafe_robusta;cafe;228.95;96.56
2009-01-20;algodao_8_dias;algodao;119.71;50.49
2009-01-20;soja_paranagua;soja;52.13;21.99
2009-01-20;soja_parana;soja;50.51;21.31
2009-01-20;trigo_parana;trigo;510.16;215.17
2009-01-20;milho;milho;23.91;10.08
2009-01-21;boi_gordo;boi;83.21;35.38
2009-01-21;milho;milho;23.82;10.13
2009-01-21;frango_congelado;frango;2.54;1.08
2009-01-21;cafe_robusta;cafe;228.7;97.24
2009-01-21;algodao_8_dias;algodao;119.82;50.94
2009-01-21;bezerro_ms;bezerro;633.77;269.46
2009-01-21;soja_paranagua;soja;52.08;22.14
2009-01-21;cafe_arabica;cafe;270.18;114.87
2009-01-21;trigo_parana;trigo;512.45;217.88
2009-01-21;acucar_cristal_sao_paulo;acucar;38.32;16.29
2009-01-21;frango_resfriado;frango;2.55;1.08
2009-01-21;soja_parana;soja;50.31;21.39
2009-01-21;arroz_em_casca;arroz;32.35;13.76
2009-01-22;acucar_cristal_sao_paulo;acucar;38.84;16.67
2009-01-22;soja_parana;soja;50.36;21.61
2009-01-22;frango_congelado;frango;2.61;1.12
2009-01-22;frango_resfriado;frango;2.6;1.12
2009-01-22;trigo_parana;trigo;511.98;219.73
2009-01-22;arroz_em_casca;arroz;32.33;13.88
2009-01-22;soja_paranagua;soja;51.9;22.28
2009-01-22;milho;milho;24.0;10.3
2009-01-22;bezerro_ms;bezerro;633.66;271.96
2009-01-22;cafe_arabica;cafe;271.85;116.67
2009-01-22;boi_gordo;boi;83.19;35.7
2009-01-22;algodao_8_dias;algodao;119.82;51.42
2009-01-22;cafe_robusta;cafe;229.69;98.58
2009-01-23;bezerro_ms;bezerro;633.03;270.52
2009-01-23;algodao_8_dias;algodao;119.81;51.2
2009-01-23;trigo_parana;trigo;511.81;218.72
2009-01-23;etanol_hidratado;etanol;0.8056;0.3435
2009-01-23;frango_congelado;frango;2.64;1.13
2009-01-23;milho;milho;24.16;10.32
2009-01-23;soja_parana;soja;50.99;21.79
2009-01-23;cafe_arabica;cafe;274.48;117.3
2009-01-23;etanol_hidratado_outros_fins;etanol;0.8226;0.3508
2009-01-23;cafe_robusta;cafe;231.52;98.94
2009-01-23;frango_resfriado;frango;2.58;1.1
2009-01-23;boi_gordo;boi;83.09;35.51
2009-01-23;arroz_em_casca;arroz;32.42;13.86
2009-01-23;soja_paranagua;soja;52.83;22.57
2009-01-23;acucar_cristal_sao_paulo;acucar;39.13;16.72
2009-01-23;etanol_anidro;etanol;0.8766;0.3738
2009-01-26;acucar_cristal_sao_paulo;acucar;39.6;17.14
2009-01-26;soja_paranagua;soja;52.81;22.86
2009-01-26;trigo_parana;trigo;512.64;221.92
2009-01-26;cafe_robusta;cafe;231.31;100.13
2009-01-26;cafe_arabica;cafe;278.0;120.34
2009-01-26;algodao_8_dias;algodao;119.61;51.78
2009-01-26;frango_congelado;frango;2.64;1.14
2009-01-26;milho;milho;24.02;10.4
2009-01-26;arroz_em_casca;arroz;32.39;14.02
2009-01-26;frango_resfriado;frango;2.58;1.12
2009-01-26;bezerro_ms;bezerro;632.6;273.85
2009-01-26;boi_gordo;boi;83.11;35.98
2009-01-26;soja_parana;soja;51.01;22.08
2009-01-27;frango_resfriado;frango;2.6;1.12
2009-01-27;boi_gordo;boi;83.41;35.81
2009-01-27;soja_paranagua;soja;51.42;22.08
2009-01-27;cafe_robusta;cafe;233.01;100.05
2009-01-27;acucar_cristal_sao_paulo;acucar;39.97;17.16
2009-01-27;soja_parana;soja;50.13;21.53
2009-01-27;milho;milho;23.97;10.29
2009-01-27;bezerro_ms;bezerro;632.28;271.48
2009-01-27;frango_congelado;frango;2.64;1.13
2009-01-27;arroz_em_casca;arroz;32.42;13.92
2009-01-27;trigo_parana;trigo;513.73;220.58
2009-01-27;algodao_8_dias;algodao;119.34;51.24
2009-01-27;cafe_arabica;cafe;280.48;120.43
2009-01-28;soja_parana;soja;48.64;21.38
2009-01-28;cafe_arabica;cafe;280.92;123.48
2009-01-28;algodao_8_dias;algodao;118.6;52.13
2009-01-28;arroz_em_casca;arroz;32.43;14.25
2009-01-28;trigo_parana;trigo;516.76;227.15
2009-01-28;frango_resfriado;frango;2.6;1.14
2009-01-28;milho;milho;23.71;10.42
2009-01-28;boi_gordo;boi;83.73;36.8
2009-01-28;acucar_cristal_sao_paulo;acucar;40.55;17.83
2009-01-28;bezerro_ms;bezerro;631.99;277.8
2009-01-28;frango_congelado;frango;2.63;1.16
2009-01-28;soja_paranagua;soja;49.82;21.9
2009-01-28;cafe_robusta;cafe;233.38;102.58
2009-01-29;milho;milho;23.73;10.34
2009-01-29;frango_congelado;frango;2.63;1.15
2009-01-29;arroz_em_casca;arroz;32.41;14.12
2009-01-29;bezerro_ms;bezerro;631.63;275.22
2009-01-29;trigo_parana;trigo;521.33;227.16
2009-01-29;soja_paranagua;soja;50.15;21.85
2009-01-29;cafe_arabica;cafe;276.71;120.57
2009-01-29;frango_resfriado;frango;2.6;1.13
2009-01-29;soja_parana;soja;48.97;21.34
2009-01-29;cafe_robusta;cafe;233.56;101.77
2009-01-29;algodao_8_dias;algodao;118.18;51.49
2009-01-29;acucar_cristal_sao_paulo;acucar;40.89;17.82
2009-01-29;boi_gordo;boi;83.86;36.54
2009-01-30;algodao_8_dias;algodao;118.07;51.0
2009-01-30;cafe_arabica;cafe;274.64;118.63
2009-01-30;arroz_em_casca;arroz;32.4;14.0
2009-01-30;etanol_hidratado;etanol;0.8056;0.3495
2009-01-30;bezerro_ms;bezerro;631.4;272.74
2009-01-30;acucar_cristal_sao_paulo;acucar;41.41;17.89
2009-01-30;etanol_anidro;etanol;0.8811;0.3823
2009-01-30;frango_congelado;frango;2.49;1.08
2009-01-30;soja_paranagua;soja;50.53;21.83
2009-01-30;boi_gordo;boi;83.9;36.24
2009-01-30;milho;milho;23.46;10.13
2009-01-30;etanol_hidratado_outros_fins;etanol;0.8164;0.3542
2009-01-30;soja_parana;soja;48.85;21.1
2009-01-30;cafe_robusta;cafe;232.81;100.57
2009-01-30;frango_resfriado;frango;2.56;1.11
2009-01-30;trigo_parana;trigo;519.7;224.49
2009-02-02;soja_parana;soja;49.04;21.09
2009-02-02;bezerro_ms;bezerro;630.44;271.16
2009-02-02;frango_resfriado;frango;2.56;1.1
2009-02-02;trigo_parana;trigo;523.96;225.36
2009-02-02;algodao_8_dias;algodao;118.06;50.78
2009-02-02;soja_paranagua;soja;50.29;21.63
2009-02-02;cafe_arabica;cafe;280.68;120.72
2009-02-02;milho;milho;23.38;10.05
2009-02-02;boi_gordo;boi;83.89;36.08
2009-02-02;frango_congelado;frango;2.49;1.07
2009-02-02;arroz_em_casca;arroz;32.36;13.92
2009-02-03;milho;milho;23.39;10.08
2009-02-03;cafe_arabica;cafe;279.58;120.51
2009-02-03;bezerro_ms;bezerro;630.08;271.59
2009-02-03;trigo_parana;trigo;527.21;227.24
2009-02-03;boi_gordo;boi;83.76;36.1
2009-02-03;frango_congelado;frango;2.51;1.08
2009-02-03;cafe_robusta;cafe;230.24;99.24
2009-02-03;soja_paranagua;soja;49.95;21.53
2009-02-03;soja_parana;soja;48.21;20.78
2009-02-03;acucar_cristal_sao_paulo;acucar;42.54;18.34
2009-02-03;arroz_em_casca;arroz;32.26;13.91
2009-02-03;algodao_8_dias;algodao;117.65;50.71
2009-02-03;frango_resfriado;frango;2.57;1.11
2009-02-04;frango_congelado;frango;2.51;1.09
2009-02-04;bezerro_ms;bezerro;629.51;272.63
2009-02-04;frango_resfriado;frango;2.57;1.11
2009-02-04;arroz_em_casca;arroz;32.24;13.96
2009-02-04;milho;milho;23.42;10.14
2009-02-04;trigo_parana;trigo;531.03;229.98
2009-02-04;boi_gordo;boi;83.44;36.14
2009-02-04;soja_paranagua;soja;49.88;21.6
2009-02-04;acucar_cristal_sao_paulo;acucar;42.73;18.51
2009-02-04;cafe_robusta;cafe;229.69;99.47
2009-02-04;soja_parana;soja;48.14;20.85
2009-02-04;algodao_8_dias;algodao;117.11;50.72
2009-02-04;cafe_arabica;cafe;272.89;118.18
2009-02-05;frango_congelado;frango;2.54;1.11
2009-02-05;algodao_8_dias;algodao;116.65;50.98
2009-02-05;acucar_cristal_sao_paulo;acucar;42.91;18.75
2009-02-05;bezerro_ms;bezerro;629.39;275.08
2009-02-05;milho;milho;23.07;10.08
2009-02-05;arroz_em_casca;arroz;32.25;14.1
2009-02-05;frango_resfriado;frango;2.58;1.13
2009-02-05;boi_gordo;boi;83.11;36.32
2009-02-05;cafe_robusta;cafe;227.67;99.51
2009-02-05;cafe_arabica;cafe;274.49;119.97
2009-02-05;soja_parana;soja;48.19;21.06
2009-02-05;soja_paranagua;soja;50.28;21.98
2009-02-05;trigo_parana;trigo;535.85;234.2
2009-02-06;arroz_em_casca;arroz;32.18;14.32
2009-02-06;cafe_robusta;cafe;226.39;100.71
2009-02-06;etanol_anidro;etanol;0.8779;0.382
2009-02-06;algodao_8_dias;algodao;116.21;51.69
2009-02-06;etanol_hidratado;etanol;0.8208;0.3572
2009-02-06;boi_gordo;boi;82.88;36.87
2009-02-06;milho;milho;22.94;10.2
2009-02-06;etanol_hidratado_outros_fins;etanol;0.8387;0.365
2009-02-06;soja_parana;soja;48.65;21.64
2009-02-06;soja_paranagua;soja;50.47;22.45
2009-02-06;acucar_cristal_sao_paulo;acucar;43.66;19.42
2009-02-06;bezerro_ms;bezerro;628.86;279.74
2009-02-06;frango_resfriado;frango;2.6;1.16
2009-02-06;trigo_parana;trigo;539.71;240.09
2009-02-06;cafe_arabica;cafe;272.6;121.26
2009-02-06;frango_congelado;frango;2.54;1.13
2009-02-09;trigo_parana;trigo;538.62;240.78
2009-02-09;arroz_em_casca;arroz;32.09;14.35
2009-02-09;bezerro_ms;bezerro;628.46;280.94
2009-02-09;milho;milho;22.83;10.21
2009-02-09;boi_gordo;boi;82.05;36.68
2009-02-09;acucar_cristal_sao_paulo;acucar;43.91;19.63
2009-02-09;soja_parana;soja;49.27;22.02
2009-02-09;soja_paranagua;soja;51.18;22.88
2009-02-09;cafe_robusta;cafe;226.04;101.04
2009-02-09;frango_congelado;frango;2.54;1.14
2009-02-09;frango_resfriado;frango;2.6;1.16
2009-02-09;cafe_arabica;cafe;275.2;123.02
2009-02-09;algodao_8_dias;algodao;115.93;51.82
2009-02-10;frango_congelado;frango;2.55;1.12
2009-02-10;frango_resfriado;frango;2.6;1.14
2009-02-10;soja_paranagua;soja;50.9;22.29
2009-02-10;acucar_cristal_sao_paulo;acucar;44.1;19.31
2009-02-10;cafe_arabica;cafe;270.85;120.27
2009-02-10;algodao_8_dias;algodao;115.9;50.74
2009-02-10;arroz_em_casca;arroz;31.81;13.93
2009-02-10;milho;milho;22.58;9.88
2009-02-10;soja_parana;soja;49.27;21.57
2009-02-10;boi_gordo;boi;81.47;35.67
2009-02-10;bezerro_ms;bezerro;628.16;275.03
2009-02-10;trigo_parana;trigo;535.92;234.64
2009-02-10;cafe_robusta;cafe;225.74;100.24
2009-02-11;algodao_8_dias;algodao;115.67;50.51
2009-02-11;frango_resfriado;frango;2.6;1.14
2009-02-11;acucar_cristal_sao_paulo;acucar;44.31;19.35
2009-02-11;cafe_arabica;cafe;273.27;119.33
2009-02-11;arroz_em_casca;arroz;31.68;13.83
2009-02-11;cafe_robusta;cafe;225.81;98.61
2009-02-11;trigo_parana;trigo;537.49;234.71
2009-02-11;soja_paranagua;soja;51.02;22.28
2009-02-11;milho;milho;22.38;9.77
2009-02-11;bezerro_ms;bezerro;627.77;274.14
2009-02-11;soja_parana;soja;49.35;21.55
2009-02-11;frango_congelado;frango;2.56;1.12
2009-02-11;boi_gordo;boi;80.82;35.29
2009-02-12;milho;milho;22.23;9.71
2009-02-12;soja_paranagua;soja;51.0;22.29
2009-02-12;soja_parana;soja;49.19;21.5
2009-02-12;trigo_parana;trigo;540.92;236.41
2009-02-12;acucar_cristal_sao_paulo;acucar;44.69;19.53
2009-02-12;frango_resfriado;frango;2.6;1.14
2009-02-12;bezerro_ms;bezerro;627.77;274.38
2009-02-12;frango_congelado;frango;2.55;1.11
2009-02-12;arroz_em_casca;arroz;31.57;13.8
2009-02-12;cafe_robusta;cafe;225.31;98.48
2009-02-12;algodao_8_dias;algodao;115.57;50.51
2009-02-12;cafe_arabica;cafe;267.06;116.72
2009-02-12;boi_gordo;boi;80.75;35.29
2009-02-13;soja_parana;soja;48.83;21.57
2009-02-13;frango_congelado;frango;2.57;1.14
2009-02-13;arroz_em_casca;arroz;31.32;13.83
2009-02-13;etanol_hidratado_outros_fins;etanol;0.8257;0.3633
2009-02-13;bezerro_ms;bezerro;627.41;277.12
2009-02-13;cafe_arabica;cafe;265.92;117.46
2009-02-13;milho;milho;22.2;9.81
2009-02-13;cafe_robusta;cafe;222.26;98.17
2009-02-13;etanol_anidro;etanol;0.8667;0.3814
2009-02-13;etanol_hidratado;etanol;0.785;0.3454
2009-02-13;frango_resfriado;frango;2.61;1.15
2009-02-13;acucar_cristal_sao_paulo;acucar;45.07;19.91
2009-02-13;trigo_parana;trigo;542.43;239.59
2009-02-13;soja_paranagua;soja;50.71;22.4
2009-02-13;boi_gordo;boi;80.82;35.7
2009-02-13;algodao_8_dias;algodao;115.56;51.04
2009-02-16;acucar_cristal_sao_paulo;acucar;45.14;19.8
2009-02-16;algodao_8_dias;algodao;115.56;50.68
2009-02-16;arroz_em_casca;arroz;31.27;13.71
2009-02-16;frango_resfriado;frango;2.61;1.14
2009-02-16;soja_paranagua;soja;50.03;21.94
2009-02-16;trigo_parana;trigo;544.31;238.73
2009-02-16;bezerro_ms;bezerro;627.24;275.11
2009-02-16;boi_gordo;boi;80.89;35.48
2009-02-16;frango_congelado;frango;2.57;1.13
2009-02-16;cafe_robusta;cafe;220.42;96.67
2009-02-16;milho;milho;22.12;9.7
2009-02-16;cafe_arabica;cafe;264.77;116.13
2009-02-16;soja_parana;soja;48.62;21.33
2009-02-17;cafe_robusta;cafe;220.6;94.84
2009-02-17;bezerro_ms;bezerro;626.91;269.52
2009-02-17;soja_parana;soja;47.04;20.22
2009-02-17;frango_resfriado;frango;2.61;1.12
2009-02-17;soja_paranagua;soja;48.42;20.82
2009-02-17;arroz_em_casca;arroz;30.79;13.24
2009-02-17;cafe_arabica;cafe;262.42;112.82
2009-02-17;algodao_8_dias;algodao;115.58;49.69
2009-02-17;milho;milho;21.96;9.44
2009-02-17;acucar_cristal_sao_paulo;acucar;45.81;19.7
2009-02-17;boi_gordo;boi;80.82;34.75
2009-02-17;trigo_parana;trigo;545.8;234.65
2009-02-17;frango_congelado;frango;2.56;1.1
2009-02-18;trigo_parana;trigo;543.97;231.58
2009-02-18;arroz_em_casca;arroz;30.54;13.0
2009-02-18;cafe_robusta;cafe;220.15;93.72
2009-02-18;boi_gordo;boi;80.92;34.45
2009-02-18;frango_resfriado;frango;2.6;1.11
2009-02-18;soja_paranagua;soja;48.66;20.71
2009-02-18;algodao_8_dias;algodao;115.37;49.11
2009-02-18;acucar_cristal_sao_paulo;acucar;46.06;19.61
2009-02-18;bezerro_ms;bezerro;626.27;266.61
2009-02-18;cafe_arabica;cafe;261.83;111.47
2009-02-18;frango_congelado;frango;2.55;1.09
2009-02-18;milho;milho;21.51;9.16
2009-02-18;soja_parana;soja;46.8;19.92
2009-02-19;soja_paranagua;soja;47.75;20.31
2009-02-19;trigo_parana;trigo;541.77;230.44
2009-02-19;bezerro_ms;bezerro;625.91;266.23
2009-02-19;soja_parana;soja;46.16;19.64
2009-02-19;milho;milho;21.56;9.17
2009-02-19;frango_resfriado;frango;2.61;1.11
2009-02-19;algodao_8_dias;algodao;115.28;49.03
2009-02-19;acucar_cristal_sao_paulo;acucar;46.27;19.68
2009-02-19;boi_gordo;boi;80.9;34.41
2009-02-19;frango_congelado;frango;2.58;1.1
2009-02-19;cafe_robusta;cafe;220.82;93.93
2009-02-19;arroz_em_casca;arroz;30.39;12.93
2009-02-19;cafe_arabica;cafe;263.21;111.96
2009-02-20;cafe_arabica;cafe;263.66;110.36
2009-02-20;soja_paranagua;soja;46.64;19.52
2009-02-20;trigo_parana;trigo;538.3;225.33
2009-02-20;etanol_anidro;etanol;0.8275;0.3538
2009-02-20;frango_resfriado;frango;2.61;1.09
2009-02-20;milho;milho;21.34;8.93
2009-02-20;bezerro_ms;bezerro;625.63;261.88
2009-02-20;cafe_robusta;cafe;219.6;91.92
2009-02-20;etanol_hidratado;etanol;0.7279;0.3112
2009-02-20;boi_gordo;boi;80.51;33.7
2009-02-20;etanol_hidratado_outros_fins;etanol;0.7689;0.3287
2009-02-20;algodao_8_dias;algodao;115.24;48.24
2009-02-20;frango_congelado;frango;2.6;1.09
2009-02-20;acucar_cristal_sao_paulo;acucar;46.41;19.43
2009-02-20;soja_parana;soja;45.12;18.89
2009-02-20;arroz_em_casca;arroz;30.18;12.63
2009-02-25;soja_paranagua;soja;46.36;19.52
2009-02-25;cafe_arabica;cafe;268.54;113.07
2009-02-25;algodao_8_dias;algodao;115.26;48.53
2009-02-25;frango_congelado;frango;2.6;1.09
2009-02-25;arroz_em_casca;arroz;29.95;12.61
2009-02-25;boi_gordo;boi;80.48;33.89
2009-02-25;trigo_parana;trigo;540.01;227.37
2009-02-25;cafe_robusta;cafe;220.15;92.7
2009-02-25;bezerro_ms;bezerro;627.01;264.01
2009-02-25;soja_parana;soja;44.91;18.91
2009-02-25;acucar_cristal_sao_paulo;acucar;46.51;19.58
2009-02-25;frango_resfriado;frango;2.61;1.1
2009-02-25;milho;milho;21.19;8.92
2009-02-26;frango_congelado;frango;2.6;1.11
2009-02-26;trigo_parana;trigo;538.0;229.52
2009-02-26;milho;milho;21.32;9.1
2009-02-26;algodao_8_dias;algodao;115.25;49.17
2009-02-26;boi_gordo;boi;80.29;34.25
2009-02-26;acucar_cristal_sao_paulo;acucar;46.64;19.9
2009-02-26;frango_resfriado;frango;2.62;1.12
2009-02-26;cafe_robusta;cafe;221.65;94.56
2009-02-26;soja_parana;soja;44.65;19.05
2009-02-26;cafe_arabica;cafe;265.9;113.44
2009-02-26;bezerro_ms;bezerro;627.92;267.88
2009-02-26;arroz_em_casca;arroz;29.56;12.61
2009-02-26;soja_paranagua;soja;46.14;19.68
2009-02-27;etanol_hidratado_outros_fins;etanol;0.7403;0.3133
2009-02-27;arroz_em_casca;arroz;29.61;12.49
2009-02-27;cafe_arabica;cafe;265.25;111.87
2009-02-27;bezerro_ms;bezerro;628.47;265.07
2009-02-27;milho;milho;21.23;8.95
2009-02-27;etanol_hidratado;etanol;0.7107;0.3007
2009-02-27;soja_parana;soja;44.7;18.85
2009-02-27;acucar_cristal_sao_paulo;acucar;46.92;19.79
2009-02-27;frango_resfriado;frango;2.61;1.1
2009-02-27;soja_paranagua;soja;46.57;19.64
2009-02-27;trigo_parana;trigo;538.11;226.95
2009-02-27;cafe_robusta;cafe;219.39;92.53
2009-02-27;algodao_8_dias;algodao;115.25;48.61
2009-02-27;boi_gordo;boi;79.89;33.69
2009-02-27;etanol_anidro;etanol;0.828;0.3503
2009-02-27;frango_congelado;frango;2.57;1.08
2009-03-02;bezerro_ms;bezerro;629.6;257.72
2009-03-02;cafe_arabica;cafe;262.45;107.43
2009-03-02;algodao_8_dias;algodao;114.78;46.98
2009-03-02;arroz_em_casca;arroz;29.46;12.06
2009-03-02;frango_resfriado;frango;2.61;1.07
2009-03-02;frango_congelado;frango;2.57;1.05
2009-03-02;trigo_parana;trigo;535.95;219.38
2009-03-02;boi_gordo;boi;79.35;32.48
2009-03-02;cafe_robusta;cafe;220.98;90.46
2009-03-02;soja_paranagua;soja;46.73;19.13
2009-03-02;soja_parana;soja;44.74;18.31
2009-03-02;acucar_cristal_sao_paulo;acucar;47.09;19.28
2009-03-02;milho;milho;20.92;8.56
2009-03-03;frango_congelado;frango;2.57;1.07
2009-03-03;trigo_parana;trigo;536.27;222.34
2009-03-03;acucar_cristal_sao_paulo;acucar;47.46;19.67
2009-03-03;frango_resfriado;frango;2.64;1.09
2009-03-03;bezerro_ms;bezerro;630.13;261.25
2009-03-03;soja_paranagua;soja;47.27;19.6
2009-03-03;boi_gordo;boi;79.04;32.77
2009-03-03;arroz_em_casca;arroz;29.33;12.16
2009-03-03;milho;milho;20.88;8.66
2009-03-03;cafe_arabica;cafe;260.68;108.08
2009-03-03;cafe_robusta;cafe;219.15;90.86
2009-03-03;algodao_8_dias;algodao;114.06;47.29
2009-03-03;soja_parana;soja;45.1;18.7
2009-03-04;soja_paranagua;soja;47.31;19.94
2009-03-04;frango_resfriado;frango;2.67;1.13
2009-03-04;bezerro_ms;bezerro;630.3;265.72
2009-03-04;frango_congelado;frango;2.57;1.08
2009-03-04;trigo_parana;trigo;535.31;225.68
2009-03-04;cafe_robusta;cafe;220.69;93.04
2009-03-04;acucar_cristal_sao_paulo;acucar;47.71;20.12
2009-03-04;soja_parana;soja;45.25;19.08
2009-03-04;boi_gordo;boi;78.8;33.22
2009-03-04;arroz_em_casca;arroz;29.35;12.37
2009-03-04;milho;milho;20.73;8.74
2009-03-04;cafe_arabica;cafe;261.94;110.43
2009-03-04;algodao_8_dias;algodao;113.8;47.98
2009-03-05;cafe_arabica;cafe;262.22;110.18
2009-03-05;algodao_8_dias;algodao;113.0;47.48
2009-03-05;milho;milho;20.62;8.66
2009-03-05;soja_paranagua;soja;46.65;19.6
2009-03-05;bezerro_ms;bezerro;631.05;265.15
2009-03-05;trigo_parana;trigo;535.81;225.13
2009-03-05;arroz_em_casca;arroz;29.19;12.27
2009-03-05;boi_gordo;boi;78.53;33.0
2009-03-05;cafe_robusta;cafe;220.32;92.57
2009-03-05;frango_resfriado;frango;2.67;1.12
2009-03-05;frango_congelado;frango;2.57;1.08
2009-03-05;acucar_cristal_sao_paulo;acucar;47.67;20.03
2009-03-05;soja_parana;soja;44.8;18.82
2009-03-06;soja_paranagua;soja;47.26;19.9
2009-03-06;bezerro_ms;bezerro;631.36;265.84
2009-03-06;frango_congelado;frango;2.56;1.08
2009-03-06;etanol_hidratado_outros_fins;etanol;0.7212;0.3009
2009-03-06;trigo_parana;trigo;536.13;225.74
2009-03-06;acucar_cristal_sao_paulo;acucar;48.25;20.32
2009-03-06;etanol_hidratado;etanol;0.6927;0.2891
2009-03-06;arroz_em_casca;arroz;29.17;12.28
2009-03-06;cafe_arabica;cafe;258.99;109.05
2009-03-06;cafe_robusta;cafe;218.15;91.85
2009-03-06;frango_resfriado;frango;2.67;1.12
